experimento,fecha_bloque,algoritmo,semilla,lambda,colapso,metrica_sla,costo_por_pedido,unidades_bloque
2,2027-07-11,ACS,1,1.5000,true,,,2551
2,2027-07-11,ACS,2,1.5000,true,,,2551
2,2027-07-11,ACS,3,1.5000,false,52.4120,202.2291,2551
2,2027-07-11,ACS,4,1.5000,true,,,2551
2,2027-07-11,ACS,5,1.5000,true,,,2551
2,2027-07-11,ACS,1,1.2500,false,46.9530,182.9251,2551
2,2027-07-11,ACS,2,1.2500,false,43.7874,183.1520,2551
2,2027-07-11,ACS,3,1.2500,false,46.6392,180.0899,2551
2,2027-07-11,ACS,4,1.2500,false,46.0191,183.3019,2551
2,2027-07-11,ACS,5,1.2500,false,45.8800,179.9957,2551
2,2027-07-11,ACS,1,1.3750,false,50.9973,196.9700,2551
2,2027-07-11,ACS,2,1.3750,true,,,2551
2,2027-07-11,ACS,3,1.3750,false,52.3587,196.5203,2551
2,2027-07-11,ACS,4,1.3750,false,53.7376,197.9101,2551
2,2027-07-11,ACS,5,1.3750,false,51.5492,193.2484,2551
2,2027-07-11,ACS,1,1.3125,false,47.1765,187.4411,2551
2,2027-07-11,ACS,2,1.3125,false,45.3734,188.2527,2551
2,2027-07-11,ACS,3,1.3125,true,,,2551
2,2027-07-11,ACS,4,1.3125,true,,,2551
2,2027-07-11,ACS,5,1.3125,false,47.3529,188.1328,2551
2,2027-07-11,ACS,1,1.2813,true,,,2551
2,2027-07-11,ACS,2,1.2813,true,,,2551
2,2027-07-11,ACS,3,1.2813,false,43.9102,184.0000,2551
2,2027-07-11,ACS,4,1.2813,false,47.0416,185.6916,2551
2,2027-07-11,ACS,5,1.2813,true,,,2551
2,2027-07-11,ACS,1,1.3500,false,50.9973,196.9700,2551
2,2027-07-11,ACS,2,1.3500,true,,,2551
2,2027-07-11,ACS,3,1.3500,false,52.3587,196.5203,2551
2,2027-07-11,ACS,4,1.3500,false,53.7376,197.9101,2551
2,2027-07-11,ACS,5,1.3500,false,51.5492,193.2484,2551
2,2027-07-11,ACS,1,1.4500,true,,,2551
2,2027-07-11,ACS,2,1.4500,true,,,2551
2,2027-07-11,ACS,3,1.4500,false,52.4120,202.2291,2551
2,2027-07-11,ACS,4,1.4500,true,,,2551
2,2027-07-11,ACS,5,1.4500,true,,,2551
2,2027-07-11,GRASP_VNS,1,2.0000,false,72.1002,329.0086,2551
2,2027-07-11,GRASP_VNS,2,2.0000,true,,,2551
2,2027-07-11,GRASP_VNS,3,2.0000,false,70.2262,321.4090,2551
2,2027-07-11,GRASP_VNS,4,2.0000,false,68.7011,319.9315,2551
2,2027-07-11,GRASP_VNS,5,2.0000,true,,,2551
2,2027-07-11,GRASP_VNS,1,1.5000,false,60.8369,292.1692,2551
2,2027-07-11,GRASP_VNS,2,1.5000,false,62.1323,295.2762,2551
2,2027-07-11,GRASP_VNS,3,1.5000,false,63.9872,301.8030,2551
2,2027-07-11,GRASP_VNS,4,1.5000,false,64.5070,304.4861,2551
2,2027-07-11,GRASP_VNS,5,1.5000,false,61.6954,300.5396,2551
2,2027-07-11,GRASP_VNS,1,1.7500,false,71.1620,326.7816,2551
2,2027-07-11,GRASP_VNS,2,1.7500,false,72.9344,325.6767,2551
2,2027-07-11,GRASP_VNS,3,1.7500,false,73.0883,319.3576,2551
2,2027-07-11,GRASP_VNS,4,1.7500,false,71.4731,317.0193,2551
2,2027-07-11,GRASP_VNS,5,1.7500,false,71.1333,318.7409,2551
2,2027-07-11,GRASP_VNS,1,1.8750,false,73.6257,322.5739,2551
2,2027-07-11,GRASP_VNS,2,1.8750,true,,,2551
2,2027-07-11,GRASP_VNS,3,1.8750,true,,,2551
2,2027-07-11,GRASP_VNS,4,1.8750,true,,,2551
2,2027-07-11,GRASP_VNS,5,1.8750,true,,,2551
2,2027-07-11,GRASP_VNS,1,1.8125,true,,,2551
2,2027-07-11,GRASP_VNS,2,1.8125,true,,,2551
2,2027-07-11,GRASP_VNS,3,1.8125,false,73.4257,322.3169,2551
2,2027-07-11,GRASP_VNS,4,1.8125,true,,,2551
2,2027-07-11,GRASP_VNS,5,1.8125,true,,,2551
2,2027-07-11,GRASP_VNS,1,1.7813,false,71.8571,328.3940,2551
2,2027-07-11,GRASP_VNS,2,1.7813,false,72.0153,317.6831,2551
2,2027-07-11,GRASP_VNS,3,1.7813,false,72.2057,321.9829,2551
2,2027-07-11,GRASP_VNS,4,1.7813,true,,,2551
2,2027-07-11,GRASP_VNS,5,1.7813,false,73.5261,324.7580,2551
2,2027-07-11,GRASP_VNS,1,1.8500,true,,,2551
2,2027-07-11,GRASP_VNS,2,1.8500,true,,,2551
2,2027-07-11,GRASP_VNS,3,1.8500,true,,,2551
2,2027-07-11,GRASP_VNS,4,1.8500,true,,,2551
2,2027-07-11,GRASP_VNS,5,1.8500,true,,,2551
2,2027-07-11,GRASP_VNS,1,1.9500,false,72.1002,329.0086,2551
2,2027-07-11,GRASP_VNS,2,1.9500,true,,,2551
2,2027-07-11,GRASP_VNS,3,1.9500,false,70.2262,321.4090,2551
2,2027-07-11,GRASP_VNS,4,1.9500,false,68.7011,319.9315,2551
2,2027-07-11,GRASP_VNS,5,1.9500,true,,,2551
2,2027-07-03,ACS,1,2.0000,true,,,2613
2,2027-07-03,ACS,2,2.0000,true,,,2613
2,2027-07-03,ACS,3,2.0000,true,,,2613
2,2027-07-03,ACS,4,2.0000,true,,,2613
2,2027-07-03,ACS,5,2.0000,true,,,2613
2,2027-07-03,ACS,1,1.5000,true,,,2613
2,2027-07-03,ACS,2,1.5000,true,,,2613
2,2027-07-03,ACS,3,1.5000,true,,,2613
2,2027-07-03,ACS,4,1.5000,true,,,2613
2,2027-07-03,ACS,5,1.5000,true,,,2613
2,2027-07-03,ACS,1,1.2500,true,,,2613
2,2027-07-03,ACS,2,1.2500,false,49.1125,193.7124,2613
2,2027-07-03,ACS,3,1.2500,true,,,2613
2,2027-07-03,ACS,4,1.2500,false,51.6895,192.5472,2613
2,2027-07-03,ACS,5,1.2500,true,,,2613
2,2027-07-03,ACS,1,1.1250,true,,,2613
2,2027-07-03,ACS,2,1.1250,false,48.0886,182.4807,2613
2,2027-07-03,ACS,3,1.1250,false,47.8398,184.7961,2613
2,2027-07-03,ACS,4,1.1250,false,46.0570,180.4742,2613
2,2027-07-03,ACS,5,1.1250,true,,,2613
2,2027-07-03,ACS,1,1.0625,false,48.0959,180.7918,2613
2,2027-07-03,ACS,2,1.0625,true,,,2613
2,2027-07-03,ACS,3,1.0625,true,,,2613
2,2027-07-03,ACS,4,1.0625,false,45.4079,175.8906,2613
2,2027-07-03,ACS,5,1.0625,false,46.8758,179.4227,2613
2,2027-07-03,ACS,1,1.0313,false,48.0959,180.7918,2613
2,2027-07-03,ACS,2,1.0313,true,,,2613
2,2027-07-03,ACS,3,1.0313,true,,,2613
2,2027-07-03,ACS,4,1.0313,false,45.4079,175.8906,2613
2,2027-07-03,ACS,5,1.0313,false,46.8758,179.4227,2613
2,2027-07-03,ACS,1,1.1000,false,48.0959,180.7918,2613
2,2027-07-03,ACS,2,1.1000,true,,,2613
2,2027-07-03,ACS,3,1.1000,true,,,2613
2,2027-07-03,ACS,4,1.1000,false,45.4079,175.8906,2613
2,2027-07-03,ACS,5,1.1000,false,46.8758,179.4227,2613
2,2027-07-03,ACS,1,1.2000,true,,,2613
2,2027-07-03,ACS,2,1.2000,true,,,2613
2,2027-07-03,ACS,3,1.2000,true,,,2613
2,2027-07-03,ACS,4,1.2000,true,,,2613
2,2027-07-03,ACS,5,1.2000,true,,,2613
2,2027-07-03,GRASP_VNS,1,2.0000,true,,,2613
2,2027-07-03,GRASP_VNS,2,2.0000,true,,,2613
2,2027-07-03,GRASP_VNS,3,2.0000,true,,,2613
2,2027-07-03,GRASP_VNS,4,2.0000,true,,,2613
2,2027-07-03,GRASP_VNS,5,2.0000,true,,,2613
2,2027-07-03,GRASP_VNS,1,1.5000,false,67.6042,311.5150,2613
2,2027-07-03,GRASP_VNS,2,1.5000,false,69.5046,305.2897,2613
2,2027-07-03,GRASP_VNS,3,1.5000,false,68.8395,316.9013,2613
2,2027-07-03,GRASP_VNS,4,1.5000,false,69.2723,310.6524,2613
2,2027-07-03,GRASP_VNS,5,1.5000,false,66.3353,306.6674,2613
2,2027-07-03,GRASP_VNS,1,1.7500,true,,,2613
2,2027-07-03,GRASP_VNS,2,1.7500,true,,,2613
2,2027-07-03,GRASP_VNS,3,1.7500,true,,,2613
2,2027-07-03,GRASP_VNS,4,1.7500,true,,,2613
2,2027-07-03,GRASP_VNS,5,1.7500,true,,,2613
2,2027-07-03,GRASP_VNS,1,1.6250,true,,,2613
2,2027-07-03,GRASP_VNS,2,1.6250,true,,,2613
2,2027-07-03,GRASP_VNS,3,1.6250,true,,,2613
2,2027-07-03,GRASP_VNS,4,1.6250,true,,,2613
2,2027-07-03,GRASP_VNS,5,1.6250,true,,,2613
2,2027-07-03,GRASP_VNS,1,1.5625,false,69.7677,321.0966,2613
2,2027-07-03,GRASP_VNS,2,1.5625,false,70.8217,314.1395,2613
2,2027-07-03,GRASP_VNS,3,1.5625,false,68.6983,319.6652,2613
2,2027-07-03,GRASP_VNS,4,1.5625,false,71.4180,323.9635,2613
2,2027-07-03,GRASP_VNS,5,1.5625,false,70.7879,315.7339,2613
2,2027-07-03,GRASP_VNS,1,1.5938,false,71.5790,311.8884,2613
2,2027-07-03,GRASP_VNS,2,1.5938,false,71.3856,316.9614,2613
2,2027-07-03,GRASP_VNS,3,1.5938,false,71.0209,316.6867,2613
2,2027-07-03,GRASP_VNS,4,1.5938,true,,,2613
2,2027-07-03,GRASP_VNS,5,1.5938,false,69.3524,319.5300,2613
2,2027-07-03,GRASP_VNS,1,1.6625,true,,,2613
2,2027-07-03,GRASP_VNS,2,1.6625,true,,,2613
2,2027-07-03,GRASP_VNS,3,1.6625,true,,,2613
2,2027-07-03,GRASP_VNS,4,1.6625,true,,,2613
2,2027-07-03,GRASP_VNS,5,1.6625,true,,,2613
2,2027-07-03,GRASP_VNS,1,1.7625,true,,,2613
2,2027-07-03,GRASP_VNS,2,1.7625,true,,,2613
2,2027-07-03,GRASP_VNS,3,1.7625,true,,,2613
2,2027-07-03,GRASP_VNS,4,1.7625,true,,,2613
2,2027-07-03,GRASP_VNS,5,1.7625,true,,,2613
2,2027-10-06,ACS,1,2.0000,true,,,2591
2,2027-10-06,ACS,2,2.0000,true,,,2591
2,2027-10-06,ACS,3,2.0000,true,,,2591
2,2027-10-06,ACS,4,2.0000,true,,,2591
2,2027-10-06,ACS,5,2.0000,true,,,2591
2,2027-10-06,ACS,1,1.5000,true,,,2591
2,2027-10-06,ACS,2,1.5000,true,,,2591
2,2027-10-06,ACS,3,1.5000,true,,,2591
2,2027-10-06,ACS,4,1.5000,true,,,2591
2,2027-10-06,ACS,5,1.5000,true,,,2591
2,2027-10-06,ACS,1,1.2500,false,46.2579,185.1832,2591
2,2027-10-06,ACS,2,1.2500,true,,,2591
2,2027-10-06,ACS,3,1.2500,true,,,2591
2,2027-10-06,ACS,4,1.2500,false,49.0725,186.2241,2591
2,2027-10-06,ACS,5,1.2500,true,,,2591
2,2027-10-06,ACS,1,1.1250,false,43.4737,172.8966,2591
2,2027-10-06,ACS,2,1.1250,true,,,2591
2,2027-10-06,ACS,3,1.1250,true,,,2591
2,2027-10-06,ACS,4,1.1250,false,44.6614,174.5108,2591
2,2027-10-06,ACS,5,1.1250,false,42.1864,170.9203,2591
2,2027-10-06,ACS,1,1.0625,true,,,2591
2,2027-10-06,ACS,2,1.0625,false,42.6644,173.5323,2591
2,2027-10-06,ACS,3,1.0625,false,42.0651,168.6336,2591
2,2027-10-06,ACS,4,1.0625,false,43.6660,172.7457,2591
2,2027-10-06,ACS,5,1.0625,false,42.7099,171.7091,2591
2,2027-10-06,ACS,1,1.0313,true,,,2591
2,2027-10-06,ACS,2,1.0313,false,42.6644,173.5323,2591
2,2027-10-06,ACS,3,1.0313,false,42.0651,168.6336,2591
2,2027-10-06,ACS,4,1.0313,false,43.6660,172.7457,2591
2,2027-10-06,ACS,5,1.0313,false,42.7099,171.7091,2591
2,2027-10-06,ACS,1,1.1000,true,,,2591
2,2027-10-06,ACS,2,1.1000,false,42.6644,173.5323,2591
2,2027-10-06,ACS,3,1.1000,false,42.0651,168.6336,2591
2,2027-10-06,ACS,4,1.1000,false,43.6660,172.7457,2591
2,2027-10-06,ACS,5,1.1000,false,42.7099,171.7091,2591
2,2027-10-06,ACS,1,1.2000,true,,,2591
2,2027-10-06,ACS,2,1.2000,true,,,2591
2,2027-10-06,ACS,3,1.2000,false,44.0427,177.5108,2591
2,2027-10-06,ACS,4,1.2000,false,43.3600,178.9030,2591
2,2027-10-06,ACS,5,1.2000,false,45.0512,180.2823,2591
2,2027-10-06,GRASP_VNS,1,2.0000,false,73.4558,323.3125,2591
2,2027-10-06,GRASP_VNS,2,2.0000,false,70.5977,318.3276,2591
2,2027-10-06,GRASP_VNS,3,2.0000,false,70.5983,328.3319,2591
2,2027-10-06,GRASP_VNS,4,2.0000,false,72.0567,331.1918,2591
2,2027-10-06,GRASP_VNS,5,2.0000,false,72.5328,331.6659,2591
2,2027-10-06,GRASP_VNS,1,4.0000,true,,,2591
2,2027-10-06,GRASP_VNS,2,4.0000,true,,,2591
2,2027-10-06,GRASP_VNS,3,4.0000,true,,,2591
2,2027-10-06,GRASP_VNS,4,4.0000,true,,,2591
2,2027-10-06,GRASP_VNS,5,4.0000,true,,,2591
2,2027-10-06,GRASP_VNS,1,3.0000,true,,,2591
2,2027-10-06,GRASP_VNS,2,3.0000,true,,,2591
2,2027-10-06,GRASP_VNS,3,3.0000,true,,,2591
2,2027-10-06,GRASP_VNS,4,3.0000,true,,,2591
2,2027-10-06,GRASP_VNS,5,3.0000,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.5000,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.5000,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.5000,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.5000,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.5000,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.2500,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.2500,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.2500,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.2500,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.2500,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.1250,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.1250,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.1250,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.1250,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.1250,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.0625,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.0625,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.0625,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.0625,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.0625,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.0313,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.0313,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.0313,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.0313,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.0313,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.1000,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.1000,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.1000,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.1000,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.1000,true,,,2591
2,2027-10-06,GRASP_VNS,1,2.2000,true,,,2591
2,2027-10-06,GRASP_VNS,2,2.2000,true,,,2591
2,2027-10-06,GRASP_VNS,3,2.2000,true,,,2591
2,2027-10-06,GRASP_VNS,4,2.2000,true,,,2591
2,2027-10-06,GRASP_VNS,5,2.2000,true,,,2591
2,2027-11-05,ACS,1,2.0000,true,,,2412
2,2027-11-05,ACS,2,2.0000,true,,,2412
2,2027-11-05,ACS,3,2.0000,true,,,2412
2,2027-11-05,ACS,4,2.0000,true,,,2412
2,2027-11-05,ACS,5,2.0000,true,,,2412
2,2027-11-05,ACS,1,1.5000,false,47.6527,202.0108,2412
2,2027-11-05,ACS,2,1.5000,true,,,2412
2,2027-11-05,ACS,3,1.5000,true,,,2412
2,2027-11-05,ACS,4,1.5000,true,,,2412
2,2027-11-05,ACS,5,1.5000,false,47.8873,201.2505,2412
2,2027-11-05,ACS,1,1.2500,false,41.1138,184.0950,2412
2,2027-11-05,ACS,2,1.2500,true,,,2412
2,2027-11-05,ACS,3,1.2500,true,,,2412
2,2027-11-05,ACS,4,1.2500,true,,,2412
2,2027-11-05,ACS,5,1.2500,false,40.9207,181.4795,2412
2,2027-11-05,ACS,1,1.1250,false,38.3391,172.6458,2412
2,2027-11-05,ACS,2,1.1250,false,38.5707,174.7581,2412
2,2027-11-05,ACS,3,1.1250,false,39.4284,175.7214,2412
2,2027-11-05,ACS,4,1.1250,true,,,2412
2,2027-11-05,ACS,5,1.1250,true,,,2412
2,2027-11-05,ACS,1,1.0625,true,,,2412
2,2027-11-05,ACS,2,1.0625,false,39.7169,173.5054,2412
2,2027-11-05,ACS,3,1.0625,true,,,2412
2,2027-11-05,ACS,4,1.0625,false,38.2982,174.4514,2412
2,2027-11-05,ACS,5,1.0625,true,,,2412
2,2027-11-05,ACS,1,1.0313,true,,,2412
2,2027-11-05,ACS,2,1.0313,false,39.7169,173.5054,2412
2,2027-11-05,ACS,3,1.0313,true,,,2412
2,2027-11-05,ACS,4,1.0313,false,38.2982,174.4514,2412
2,2027-11-05,ACS,5,1.0313,true,,,2412
2,2027-11-05,ACS,1,1.1000,true,,,2412
2,2027-11-05,ACS,2,1.1000,false,39.7169,173.5054,2412
2,2027-11-05,ACS,3,1.1000,true,,,2412
2,2027-11-05,ACS,4,1.1000,false,38.2982,174.4514,2412
2,2027-11-05,ACS,5,1.1000,true,,,2412
2,2027-11-05,ACS,1,1.2000,false,41.5400,181.6566,2412
2,2027-11-05,ACS,2,1.2000,true,,,2412
2,2027-11-05,ACS,3,1.2000,false,40.9437,182.2916,2412
2,2027-11-05,ACS,4,1.2000,true,,,2412
2,2027-11-05,ACS,5,1.2000,false,40.9969,182.5400,2412
2,2027-11-05,GRASP_VNS,1,2.0000,false,63.2146,319.6069,2412
2,2027-11-05,GRASP_VNS,2,2.0000,false,65.4636,329.9568,2412
2,2027-11-05,GRASP_VNS,3,2.0000,false,61.8669,320.2786,2412
2,2027-11-05,GRASP_VNS,4,2.0000,false,63.8443,321.5378,2412
2,2027-11-05,GRASP_VNS,5,2.0000,false,64.3813,325.3002,2412
2,2027-11-05,GRASP_VNS,1,4.0000,true,,,2412
2,2027-11-05,GRASP_VNS,2,4.0000,true,,,2412
2,2027-11-05,GRASP_VNS,3,4.0000,true,,,2412
2,2027-11-05,GRASP_VNS,4,4.0000,true,,,2412
2,2027-11-05,GRASP_VNS,5,4.0000,true,,,2412
2,2027-11-05,GRASP_VNS,1,3.0000,true,,,2412
2,2027-11-05,GRASP_VNS,2,3.0000,true,,,2412
2,2027-11-05,GRASP_VNS,3,3.0000,true,,,2412
2,2027-11-05,GRASP_VNS,4,3.0000,true,,,2412
2,2027-11-05,GRASP_VNS,5,3.0000,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.5000,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.5000,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.5000,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.5000,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.5000,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.2500,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.2500,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.2500,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.2500,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.2500,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.1250,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.1250,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.1250,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.1250,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.1250,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.0625,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.0625,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.0625,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.0625,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.0625,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.0313,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.0313,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.0313,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.0313,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.0313,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.1000,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.1000,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.1000,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.1000,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.1000,true,,,2412
2,2027-11-05,GRASP_VNS,1,2.2000,true,,,2412
2,2027-11-05,GRASP_VNS,2,2.2000,true,,,2412
2,2027-11-05,GRASP_VNS,3,2.2000,true,,,2412
2,2027-11-05,GRASP_VNS,4,2.2000,true,,,2412
2,2027-11-05,GRASP_VNS,5,2.2000,true,,,2412
2,2027-10-08,ACS,1,2.0000,true,,,2511
2,2027-10-08,ACS,2,2.0000,true,,,2511
2,2027-10-08,ACS,3,2.0000,true,,,2511
2,2027-10-08,ACS,4,2.0000,true,,,2511
2,2027-10-08,ACS,5,2.0000,true,,,2511
2,2027-10-08,ACS,1,1.5000,true,,,2511
2,2027-10-08,ACS,2,1.5000,true,,,2511
2,2027-10-08,ACS,3,1.5000,true,,,2511
2,2027-10-08,ACS,4,1.5000,true,,,2511
2,2027-10-08,ACS,5,1.5000,true,,,2511
2,2027-10-08,ACS,1,1.2500,true,,,2511
2,2027-10-08,ACS,2,1.2500,true,,,2511
2,2027-10-08,ACS,3,1.2500,true,,,2511
2,2027-10-08,ACS,4,1.2500,true,,,2511
2,2027-10-08,ACS,5,1.2500,true,,,2511
2,2027-10-08,ACS,1,1.1250,false,46.1055,182.6594,2511
2,2027-10-08,ACS,2,1.1250,true,,,2511
2,2027-10-08,ACS,3,1.1250,false,44.6544,180.1878,2511
2,2027-10-08,ACS,4,1.1250,false,46.6991,182.2074,2511
2,2027-10-08,ACS,5,1.1250,true,,,2511
2,2027-10-08,ACS,1,1.0625,true,,,2511
2,2027-10-08,ACS,2,1.0625,true,,,2511
2,2027-10-08,ACS,3,1.0625,false,43.7381,179.8821,2511
2,2027-10-08,ACS,4,1.0625,false,43.7384,179.0655,2511
2,2027-10-08,ACS,5,1.0625,false,44.2821,180.1921,2511
2,2027-10-08,ACS,1,1.0313,true,,,2511
2,2027-10-08,ACS,2,1.0313,true,,,2511
2,2027-10-08,ACS,3,1.0313,false,43.7381,179.8821,2511
2,2027-10-08,ACS,4,1.0313,false,43.7384,179.0655,2511
2,2027-10-08,ACS,5,1.0313,false,44.2821,180.1921,2511
2,2027-10-08,ACS,1,1.1000,true,,,2511
2,2027-10-08,ACS,2,1.1000,true,,,2511
2,2027-10-08,ACS,3,1.1000,false,43.7381,179.8821,2511
2,2027-10-08,ACS,4,1.1000,false,43.7384,179.0655,2511
2,2027-10-08,ACS,5,1.1000,false,44.2821,180.1921,2511
2,2027-10-08,ACS,1,1.2000,true,,,2511
2,2027-10-08,ACS,2,1.2000,true,,,2511
2,2027-10-08,ACS,3,1.2000,true,,,2511
2,2027-10-08,ACS,4,1.2000,false,48.9812,188.5590,2511
2,2027-10-08,ACS,5,1.2000,true,,,2511
2,2027-10-08,GRASP_VNS,1,2.0000,true,,,2511
2,2027-10-08,GRASP_VNS,2,2.0000,false,71.9523,337.5590,2511
2,2027-10-08,GRASP_VNS,3,2.0000,false,72.5597,343.1376,2511
2,2027-10-08,GRASP_VNS,4,2.0000,true,,,2511
2,2027-10-08,GRASP_VNS,5,2.0000,false,71.5065,334.7009,2511
2,2027-10-08,GRASP_VNS,1,1.5000,false,63.8828,311.8057,2511
2,2027-10-08,GRASP_VNS,2,1.5000,false,61.7371,304.3057,2511
2,2027-10-08,GRASP_VNS,3,1.5000,false,61.1919,307.3799,2511
2,2027-10-08,GRASP_VNS,4,1.5000,false,64.7582,316.8297,2511
2,2027-10-08,GRASP_VNS,5,1.5000,false,63.4689,312.3821,2511
2,2027-10-08,GRASP_VNS,1,1.7500,false,73.2729,338.6594,2511
2,2027-10-08,GRASP_VNS,2,1.7500,true,,,2511
2,2027-10-08,GRASP_VNS,3,1.7500,true,,,2511
2,2027-10-08,GRASP_VNS,4,1.7500,true,,,2511
2,2027-10-08,GRASP_VNS,5,1.7500,true,,,2511
2,2027-10-08,GRASP_VNS,1,1.6250,false,69.1970,330.3450,2511
2,2027-10-08,GRASP_VNS,2,1.6250,false,69.0089,328.5590,2511
2,2027-10-08,GRASP_VNS,3,1.6250,false,71.3623,325.6550,2511
2,2027-10-08,GRASP_VNS,4,1.6250,false,68.7450,328.7205,2511
2,2027-10-08,GRASP_VNS,5,1.6250,false,70.2805,324.8996,2511
2,2027-10-08,GRASP_VNS,1,1.6875,false,71.7305,336.1572,2511
2,2027-10-08,GRASP_VNS,2,1.6875,false,71.9197,337.5568,2511
2,2027-10-08,GRASP_VNS,3,1.6875,false,73.6464,336.6747,2511
2,2027-10-08,GRASP_VNS,4,1.6875,false,71.8288,338.0218,2511
2,2027-10-08,GRASP_VNS,5,1.6875,false,72.1507,335.7620,2511
2,2027-10-08,GRASP_VNS,1,1.7188,false,73.2729,338.6594,2511
2,2027-10-08,GRASP_VNS,2,1.7188,true,,,2511
2,2027-10-08,GRASP_VNS,3,1.7188,true,,,2511
2,2027-10-08,GRASP_VNS,4,1.7188,true,,,2511
2,2027-10-08,GRASP_VNS,5,1.7188,true,,,2511
2,2027-10-08,GRASP_VNS,1,1.7875,true,,,2511
2,2027-10-08,GRASP_VNS,2,1.7875,true,,,2511
2,2027-10-08,GRASP_VNS,3,1.7875,true,,,2511
2,2027-10-08,GRASP_VNS,4,1.7875,true,,,2511
2,2027-10-08,GRASP_VNS,5,1.7875,false,73.5460,337.4716,2511
2,2027-10-08,GRASP_VNS,1,1.8875,true,,,2511
2,2027-10-08,GRASP_VNS,2,1.8875,false,74.3964,351.6638,2511
2,2027-10-08,GRASP_VNS,3,1.8875,true,,,2511
2,2027-10-08,GRASP_VNS,4,1.8875,false,72.1109,341.2555,2511
2,2027-10-08,GRASP_VNS,5,1.8875,true,,,2511
2,2027-07-10,ACS,1,2.0000,true,,,2286
2,2027-07-10,ACS,2,2.0000,true,,,2286
2,2027-07-10,ACS,3,2.0000,true,,,2286
2,2027-07-10,ACS,4,2.0000,true,,,2286
2,2027-07-10,ACS,5,2.0000,true,,,2286
2,2027-07-10,ACS,1,1.5000,false,46.9145,207.1743,2286
2,2027-07-10,ACS,2,1.5000,false,47.3678,204.3647,2286
2,2027-07-10,ACS,3,1.5000,false,45.9554,200.6720,2286
2,2027-07-10,ACS,4,1.5000,false,47.6026,202.4197,2286
2,2027-07-10,ACS,5,1.5000,true,,,2286
2,2027-07-10,ACS,1,1.2500,false,41.2580,183.8257,2286
2,2027-07-10,ACS,2,1.2500,false,40.4438,183.3578,2286
2,2027-07-10,ACS,3,1.2500,false,41.4931,188.7294,2286
